"","subject","race","outcome"
"5482",5482,"Not Black","Accepted"
"5483",5483,"Not Black","Accepted"
"5484",5484,"Not Black","Accepted"
"5485",5485,"Not Black","Accepted"
"5486",5486,"Not Black","Accepted"
"5487",5487,"Not Black","Accepted"
"5488",5488,"Not Black","Accepted"
"5489",5489,"Not Black","Accepted"
"5490",5490,"Not Black","Accepted"
"5491",5491,"Not Black","Accepted"
"5492",5492,"Not Black","Accepted"
"5493",5493,"Not Black","Accepted"
"5494",5494,"Not Black","Accepted"
"5495",5495,"Not Black","Accepted"
"5496",5496,"Not Black","Accepted"
"5497",5497,"Not Black","Accepted"
"5498",5498,"Not Black","Accepted"
"5499",5499,"Not Black","Accepted"
"5500",5500,"Not Black","Accepted"
"5501",5501,"Not Black","Accepted"
"5502",5502,"Not Black","Accepted"
"5503",5503,"Not Black","Accepted"
"5504",5504,"Not Black","Accepted"
"5505",5505,"Not Black","Accepted"
"5506",5506,"Not Black","Accepted"
"5507",5507,"Not Black","Accepted"
"5508",5508,"Not Black","Accepted"
"5509",5509,"Not Black","Accepted"
"5510",5510,"Not Black","Accepted"
"5511",5511,"Not Black","Accepted"
"5512",5512,"Not Black","Accepted"
"5513",5513,"Not Black","Accepted"
"5514",5514,"Not Black","Accepted"
"5515",5515,"Not Black","Accepted"
"5516",5516,"Not Black","Accepted"
"5517",5517,"Not Black","Accepted"
"5518",5518,"Not Black","Accepted"
"5519",5519,"Not Black","Accepted"
"5520",5520,"Not Black","Accepted"
"5521",5521,"Not Black","Accepted"
"5522",5522,"Not Black","Accepted"
"5523",5523,"Not Black","Accepted"
"5524",5524,"Not Black","Accepted"
"5525",5525,"Not Black","Accepted"
"5526",5526,"Not Black","Accepted"
"5527",5527,"Not Black","Accepted"
"5528",5528,"Not Black","Accepted"
"5529",5529,"Not Black","Accepted"
"5530",5530,"Not Black","Accepted"
"5531",5531,"Not Black","Accepted"
"5532",5532,"Not Black","Accepted"
"5533",5533,"Not Black","Accepted"
"5534",5534,"Not Black","Accepted"
"5535",5535,"Not Black","Accepted"
"5536",5536,"Not Black","Accepted"
"5537",5537,"Not Black","Accepted"
"5538",5538,"Not Black","Accepted"
"5539",5539,"Not Black","Accepted"
"5540",5540,"Not Black","Accepted"
"5541",5541,"Not Black","Accepted"
"5542",5542,"Not Black","Accepted"
"5543",5543,"Not Black","Accepted"
"5544",5544,"Not Black","Accepted"
"5545",5545,"Not Black","Accepted"
"5546",5546,"Not Black","Accepted"
"5547",5547,"Not Black","Accepted"
"5548",5548,"Not Black","Accepted"
"5549",5549,"Not Black","Accepted"
"5550",5550,"Not Black","Accepted"
"5551",5551,"Not Black","Accepted"
"5552",5552,"Not Black","Accepted"
"5553",5553,"Not Black","Accepted"
"5554",5554,"Not Black","Accepted"
"5555",5555,"Not Black","Accepted"
"5556",5556,"Not Black","Accepted"
"5557",5557,"Not Black","Accepted"
"5558",5558,"Not Black","Accepted"
"5559",5559,"Not Black","Accepted"
"5560",5560,"Not Black","Accepted"
"5561",5561,"Not Black","Accepted"
"5562",5562,"Not Black","Accepted"
"5563",5563,"Not Black","Accepted"
"5564",5564,"Not Black","Accepted"
"5565",5565,"Not Black","Accepted"
"5566",5566,"Not Black","Accepted"
"5567",5567,"Not Black","Accepted"
"5568",5568,"Not Black","Accepted"
"5569",5569,"Not Black","Accepted"
"5570",5570,"Not Black","Accepted"
"5571",5571,"Not Black","Accepted"
"5572",5572,"Not Black","Accepted"
"5573",5573,"Not Black","Accepted"
"5574",5574,"Not Black","Accepted"
"5575",5575,"Not Black","Accepted"
"5576",5576,"Not Black","Accepted"
"5577",5577,"Not Black","Accepted"
"5578",5578,"Not Black","Accepted"
"5579",5579,"Not Black","Accepted"
"5580",5580,"Not Black","Accepted"
"5581",5581,"Not Black","Accepted"
"5582",5582,"Not Black","Accepted"
"5583",5583,"Not Black","Accepted"
"5584",5584,"Not Black","Accepted"
"5585",5585,"Not Black","Accepted"
"5586",5586,"Not Black","Accepted"
"5587",5587,"Not Black","Accepted"
"5588",5588,"Not Black","Accepted"
"5589",5589,"Not Black","Accepted"
"5590",5590,"Not Black","Accepted"
"5591",5591,"Not Black","Accepted"
"5592",5592,"Not Black","Accepted"
"5593",5593,"Not Black","Accepted"
"5594",5594,"Not Black","Accepted"
"5595",5595,"Not Black","Accepted"
"5596",5596,"Not Black","Accepted"
"5597",5597,"Not Black","Accepted"
"5598",5598,"Not Black","Accepted"
"5599",5599,"Not Black","Accepted"
"5600",5600,"Not Black","Accepted"
"5601",5601,"Not Black","Accepted"
"5602",5602,"Not Black","Accepted"
"5603",5603,"Not Black","Accepted"
"5604",5604,"Not Black","Accepted"
"5605",5605,"Not Black","Accepted"
"5606",5606,"Not Black","Accepted"
"5607",5607,"Not Black","Accepted"
"5608",5608,"Not Black","Accepted"
"5609",5609,"Not Black","Accepted"
"5610",5610,"Not Black","Accepted"
"5611",5611,"Not Black","Accepted"
"5612",5612,"Not Black","Accepted"
"5613",5613,"Not Black","Accepted"
"5614",5614,"Not Black","Accepted"
"5615",5615,"Not Black","Accepted"
"5616",5616,"Not Black","Accepted"
"5617",5617,"Not Black","Accepted"
"5618",5618,"Not Black","Accepted"
"5619",5619,"Not Black","Accepted"
"5620",5620,"Not Black","Accepted"
"5621",5621,"Not Black","Accepted"
"5622",5622,"Not Black","Accepted"
"5623",5623,"Not Black","Accepted"
"5624",5624,"Not Black","Accepted"
"5625",5625,"Not Black","Accepted"
"5626",5626,"Not Black","Accepted"
"5627",5627,"Not Black","Accepted"
"5628",5628,"Not Black","Accepted"
"5629",5629,"Not Black","Accepted"
"5630",5630,"Not Black","Accepted"
"5631",5631,"Not Black","Accepted"
"5632",5632,"Not Black","Accepted"
"5633",5633,"Not Black","Accepted"
"5634",5634,"Not Black","Accepted"
"5635",5635,"Not Black","Accepted"
"5636",5636,"Not Black","Accepted"
"5637",5637,"Not Black","Accepted"
"5638",5638,"Not Black","Accepted"
"5639",5639,"Not Black","Accepted"
"5640",5640,"Not Black","Accepted"
"5641",5641,"Not Black","Accepted"
"5642",5642,"Not Black","Accepted"
"5643",5643,"Not Black","Accepted"
"5644",5644,"Not Black","Accepted"
"5645",5645,"Not Black","Accepted"
"5646",5646,"Not Black","Accepted"
"5647",5647,"Not Black","Accepted"
"5648",5648,"Not Black","Accepted"
"5649",5649,"Not Black","Accepted"
"5650",5650,"Not Black","Accepted"
"5651",5651,"Not Black","Accepted"
"5652",5652,"Not Black","Accepted"
"5653",5653,"Not Black","Accepted"
"5654",5654,"Not Black","Accepted"
"5655",5655,"Not Black","Accepted"
"5656",5656,"Not Black","Accepted"
"5657",5657,"Not Black","Accepted"
"5658",5658,"Not Black","Accepted"
"5659",5659,"Not Black","Accepted"
"5660",5660,"Not Black","Accepted"
"5661",5661,"Not Black","Accepted"
"5662",5662,"Not Black","Accepted"
"5663",5663,"Not Black","Accepted"
"5664",5664,"Not Black","Accepted"
"5665",5665,"Not Black","Accepted"
"5666",5666,"Not Black","Accepted"
"5667",5667,"Not Black","Accepted"
"5668",5668,"Not Black","Accepted"
"5669",5669,"Not Black","Accepted"
"5670",5670,"Not Black","Accepted"
"5671",5671,"Not Black","Accepted"
"5672",5672,"Not Black","Accepted"
"5673",5673,"Not Black","Accepted"
"5674",5674,"Not Black","Accepted"
"5675",5675,"Not Black","Accepted"
"5676",5676,"Not Black","Accepted"
"5677",5677,"Not Black","Accepted"
"5678",5678,"Not Black","Accepted"
"5679",5679,"Not Black","Accepted"
"5680",5680,"Not Black","Accepted"
"5681",5681,"Not Black","Accepted"
"5682",5682,"Not Black","Accepted"
"5683",5683,"Not Black","Accepted"
"5684",5684,"Not Black","Accepted"
"5685",5685,"Not Black","Accepted"
"5686",5686,"Not Black","Accepted"
"5687",5687,"Not Black","Accepted"
"5688",5688,"Not Black","Accepted"
"5689",5689,"Not Black","Accepted"
"5690",5690,"Not Black","Accepted"
"5691",5691,"Not Black","Accepted"
"5692",5692,"Not Black","Accepted"
"5693",5693,"Not Black","Accepted"
"5694",5694,"Not Black","Accepted"
"5695",5695,"Not Black","Accepted"
"5696",5696,"Not Black","Accepted"
"5697",5697,"Not Black","Accepted"
"5698",5698,"Not Black","Accepted"
"5699",5699,"Not Black","Accepted"
"5700",5700,"Not Black","Accepted"
"5701",5701,"Not Black","Accepted"
"5702",5702,"Not Black","Accepted"
"5703",5703,"Not Black","Accepted"
"5704",5704,"Not Black","Accepted"
"5705",5705,"Not Black","Accepted"
"5706",5706,"Not Black","Accepted"
"5707",5707,"Not Black","Accepted"
"5708",5708,"Not Black","Accepted"
"5709",5709,"Not Black","Accepted"
"5710",5710,"Not Black","Accepted"
"5711",5711,"Not Black","Accepted"
"5712",5712,"Not Black","Accepted"
"5713",5713,"Not Black","Accepted"
"5714",5714,"Not Black","Accepted"
"5715",5715,"Not Black","Accepted"
"5716",5716,"Not Black","Accepted"
"5717",5717,"Not Black","Accepted"
"5718",5718,"Not Black","Accepted"
"5719",5719,"Not Black","Accepted"
"5720",5720,"Not Black","Accepted"
"5721",5721,"Not Black","Accepted"
"5722",5722,"Not Black","Accepted"
"5723",5723,"Not Black","Accepted"
"5724",5724,"Not Black","Accepted"
"5725",5725,"Not Black","Accepted"
"5726",5726,"Not Black","Accepted"
"5727",5727,"Not Black","Accepted"
"5728",5728,"Not Black","Accepted"
"5729",5729,"Not Black","Accepted"
"5730",5730,"Not Black","Accepted"
"5731",5731,"Not Black","Accepted"
"5732",5732,"Not Black","Accepted"
"5733",5733,"Not Black","Accepted"
"5734",5734,"Not Black","Accepted"
"5735",5735,"Not Black","Accepted"
"5736",5736,"Not Black","Accepted"
"5737",5737,"Not Black","Accepted"
"5738",5738,"Not Black","Accepted"
"5739",5739,"Not Black","Accepted"
"5740",5740,"Not Black","Accepted"
"5741",5741,"Not Black","Accepted"
"5742",5742,"Not Black","Accepted"
"5743",5743,"Not Black","Accepted"
"5744",5744,"Not Black","Accepted"
"5745",5745,"Not Black","Accepted"
"5746",5746,"Not Black","Accepted"
"5747",5747,"Not Black","Accepted"
"5748",5748,"Not Black","Accepted"
"5749",5749,"Not Black","Accepted"
"5750",5750,"Not Black","Accepted"
"5751",5751,"Not Black","Accepted"
"5752",5752,"Not Black","Accepted"
"5753",5753,"Not Black","Accepted"
"5754",5754,"Not Black","Accepted"
"5755",5755,"Not Black","Accepted"
"5756",5756,"Not Black","Accepted"
"5757",5757,"Not Black","Accepted"
"5758",5758,"Not Black","Accepted"
"5759",5759,"Not Black","Accepted"
"5760",5760,"Not Black","Accepted"
"5761",5761,"Not Black","Accepted"
"5762",5762,"Not Black","Accepted"
"5763",5763,"Not Black","Accepted"
"5764",5764,"Not Black","Accepted"
"5765",5765,"Not Black","Accepted"
"5766",5766,"Not Black","Accepted"
"5767",5767,"Not Black","Accepted"
"5768",5768,"Not Black","Accepted"
"5769",5769,"Not Black","Accepted"
"5770",5770,"Not Black","Accepted"
"5771",5771,"Not Black","Accepted"
"5772",5772,"Not Black","Accepted"
"5773",5773,"Not Black","Accepted"
"5774",5774,"Not Black","Accepted"
"5775",5775,"Not Black","Accepted"
"5776",5776,"Not Black","Accepted"
"5777",5777,"Not Black","Accepted"
"5778",5778,"Not Black","Accepted"
"5779",5779,"Not Black","Accepted"
"5780",5780,"Not Black","Accepted"
"5781",5781,"Not Black","Accepted"
"5782",5782,"Not Black","Accepted"
"5783",5783,"Not Black","Accepted"
"5784",5784,"Not Black","Accepted"
"5785",5785,"Not Black","Accepted"
"5786",5786,"Not Black","Accepted"
"5787",5787,"Not Black","Accepted"
"5788",5788,"Not Black","Accepted"
"5789",5789,"Not Black","Accepted"
"5790",5790,"Not Black","Accepted"
"5791",5791,"Not Black","Accepted"
"5792",5792,"Not Black","Accepted"
"5793",5793,"Not Black","Accepted"
"5794",5794,"Not Black","Accepted"
"5795",5795,"Not Black","Accepted"
"5796",5796,"Not Black","Accepted"
"5797",5797,"Not Black","Accepted"
"5798",5798,"Not Black","Accepted"
"5799",5799,"Not Black","Accepted"
"5800",5800,"Not Black","Accepted"
"5801",5801,"Not Black","Accepted"
"5802",5802,"Not Black","Accepted"
"5803",5803,"Not Black","Accepted"
"5804",5804,"Not Black","Accepted"
"5805",5805,"Not Black","Accepted"
"5806",5806,"Not Black","Accepted"
"5807",5807,"Not Black","Accepted"
"5808",5808,"Not Black","Accepted"
"5809",5809,"Not Black","Accepted"
"5810",5810,"Not Black","Accepted"
"5811",5811,"Not Black","Accepted"
"5812",5812,"Not Black","Accepted"
"5813",5813,"Not Black","Accepted"
"5814",5814,"Not Black","Accepted"
"5815",5815,"Not Black","Accepted"
"5816",5816,"Not Black","Accepted"
"5817",5817,"Not Black","Accepted"
"5818",5818,"Not Black","Accepted"
"5819",5819,"Not Black","Accepted"
"5820",5820,"Not Black","Accepted"
"5821",5821,"Not Black","Accepted"
"5822",5822,"Not Black","Accepted"
"5823",5823,"Not Black","Accepted"
"5824",5824,"Not Black","Accepted"
"5825",5825,"Not Black","Accepted"
"5826",5826,"Not Black","Accepted"
"5827",5827,"Not Black","Accepted"
"5828",5828,"Not Black","Accepted"
"5829",5829,"Not Black","Accepted"
"5830",5830,"Not Black","Accepted"
"5831",5831,"Not Black","Accepted"
"5832",5832,"Not Black","Accepted"
"5833",5833,"Not Black","Accepted"
"5834",5834,"Not Black","Accepted"
"5835",5835,"Not Black","Accepted"
"5836",5836,"Not Black","Accepted"
"5837",5837,"Not Black","Accepted"
"5838",5838,"Not Black","Accepted"
"5839",5839,"Not Black","Accepted"
"5840",5840,"Not Black","Accepted"
"5841",5841,"Not Black","Accepted"
"5842",5842,"Not Black","Accepted"
"5843",5843,"Not Black","Accepted"
"5844",5844,"Not Black","Accepted"
"5845",5845,"Not Black","Accepted"
"5846",5846,"Not Black","Accepted"
"5847",5847,"Not Black","Accepted"
"5848",5848,"Not Black","Accepted"
"5849",5849,"Not Black","Accepted"
"5850",5850,"Not Black","Accepted"
"5851",5851,"Not Black","Accepted"
"5852",5852,"Not Black","Accepted"
"5853",5853,"Not Black","Accepted"
"5854",5854,"Not Black","Accepted"
"5855",5855,"Not Black","Accepted"
"5856",5856,"Not Black","Accepted"
"5857",5857,"Not Black","Accepted"
"5858",5858,"Not Black","Accepted"
"5859",5859,"Not Black","Accepted"
"5860",5860,"Not Black","Accepted"
"5861",5861,"Not Black","Accepted"
"5862",5862,"Not Black","Accepted"
"5863",5863,"Not Black","Accepted"
"5864",5864,"Not Black","Accepted"
"5865",5865,"Not Black","Accepted"
"5866",5866,"Not Black","Accepted"
"5867",5867,"Not Black","Accepted"
"5868",5868,"Not Black","Accepted"
"5869",5869,"Not Black","Accepted"
"5870",5870,"Not Black","Accepted"
"5871",5871,"Not Black","Accepted"
"5872",5872,"Not Black","Accepted"
"5873",5873,"Not Black","Accepted"
"5874",5874,"Not Black","Accepted"
"5875",5875,"Not Black","Accepted"
"5876",5876,"Not Black","Accepted"
"5877",5877,"Not Black","Accepted"
"5878",5878,"Not Black","Accepted"
"5879",5879,"Not Black","Accepted"
"5880",5880,"Not Black","Accepted"
"5881",5881,"Not Black","Accepted"
"5882",5882,"Not Black","Accepted"
"5883",5883,"Not Black","Accepted"
"5884",5884,"Not Black","Accepted"
"5885",5885,"Not Black","Accepted"
"5886",5886,"Not Black","Accepted"
"5887",5887,"Not Black","Accepted"
"5888",5888,"Not Black","Accepted"
"5889",5889,"Not Black","Accepted"
"5890",5890,"Not Black","Accepted"
"5891",5891,"Not Black","Accepted"
"5892",5892,"Not Black","Accepted"
"5893",5893,"Not Black","Accepted"
"5894",5894,"Not Black","Accepted"
"5895",5895,"Not Black","Accepted"
"5896",5896,"Not Black","Accepted"
"5897",5897,"Not Black","Accepted"
"5898",5898,"Not Black","Accepted"
"5899",5899,"Not Black","Accepted"
"5900",5900,"Not Black","Accepted"
"5901",5901,"Not Black","Accepted"
"5902",5902,"Not Black","Accepted"
"5903",5903,"Not Black","Accepted"
"5904",5904,"Not Black","Accepted"
"5905",5905,"Not Black","Accepted"
"5906",5906,"Not Black","Accepted"
"5907",5907,"Not Black","Accepted"
"5908",5908,"Not Black","Accepted"
"5909",5909,"Not Black","Accepted"
"5910",5910,"Not Black","Accepted"
"5911",5911,"Not Black","Accepted"
"5912",5912,"Not Black","Accepted"
"5913",5913,"Not Black","Accepted"
"5914",5914,"Not Black","Accepted"
"5915",5915,"Not Black","Accepted"
"5916",5916,"Not Black","Accepted"
"5917",5917,"Not Black","Accepted"
"5918",5918,"Not Black","Accepted"
"5919",5919,"Not Black","Accepted"
"5920",5920,"Not Black","Accepted"
"5921",5921,"Not Black","Accepted"
"5922",5922,"Not Black","Accepted"
"5923",5923,"Not Black","Accepted"
"5924",5924,"Not Black","Accepted"
"5925",5925,"Not Black","Accepted"
"5926",5926,"Not Black","Accepted"
"5927",5927,"Not Black","Accepted"
"5928",5928,"Not Black","Accepted"
"5929",5929,"Not Black","Accepted"
"5930",5930,"Not Black","Accepted"
"5931",5931,"Not Black","Accepted"
"5932",5932,"Not Black","Accepted"
"5933",5933,"Not Black","Accepted"
"5934",5934,"Not Black","Accepted"
"5935",5935,"Not Black","Accepted"
"5936",5936,"Not Black","Accepted"
"5937",5937,"Not Black","Accepted"
"5938",5938,"Not Black","Accepted"
"5939",5939,"Not Black","Accepted"
"5940",5940,"Not Black","Accepted"
"5941",5941,"Not Black","Accepted"
"5942",5942,"Not Black","Accepted"
"5943",5943,"Not Black","Accepted"
"5944",5944,"Not Black","Accepted"
"5945",5945,"Not Black","Accepted"
"5946",5946,"Not Black","Accepted"
"5947",5947,"Not Black","Accepted"
"5948",5948,"Not Black","Accepted"
"5949",5949,"Not Black","Accepted"
"5950",5950,"Not Black","Accepted"
"5951",5951,"Not Black","Accepted"
"5952",5952,"Not Black","Accepted"
"5953",5953,"Not Black","Accepted"
"5954",5954,"Not Black","Accepted"
"5955",5955,"Not Black","Accepted"
"5956",5956,"Not Black","Accepted"
"5957",5957,"Not Black","Accepted"
"5958",5958,"Not Black","Accepted"
"5959",5959,"Not Black","Accepted"
"5960",5960,"Not Black","Accepted"
"5961",5961,"Not Black","Accepted"
"5962",5962,"Not Black","Accepted"
"5963",5963,"Not Black","Accepted"
"5964",5964,"Not Black","Accepted"
"5965",5965,"Not Black","Accepted"
"5966",5966,"Not Black","Accepted"
"5967",5967,"Not Black","Accepted"
"5968",5968,"Not Black","Accepted"
"5969",5969,"Not Black","Accepted"
"5970",5970,"Not Black","Accepted"
"5971",5971,"Not Black","Accepted"
"5972",5972,"Not Black","Accepted"
"5973",5973,"Not Black","Accepted"
"5974",5974,"Not Black","Accepted"
"5975",5975,"Not Black","Accepted"
"5976",5976,"Not Black","Accepted"
"5977",5977,"Not Black","Accepted"
"5978",5978,"Not Black","Accepted"
"5979",5979,"Not Black","Accepted"
"5980",5980,"Not Black","Accepted"
"5981",5981,"Not Black","Accepted"
"5982",5982,"Not Black","Accepted"
"5983",5983,"Not Black","Accepted"
"5984",5984,"Not Black","Accepted"
"5985",5985,"Not Black","Accepted"
"5986",5986,"Not Black","Accepted"
"5987",5987,"Not Black","Accepted"
"5988",5988,"Not Black","Accepted"
"5989",5989,"Not Black","Accepted"
"5990",5990,"Not Black","Accepted"
"5991",5991,"Not Black","Accepted"
"5992",5992,"Not Black","Accepted"
"5993",5993,"Not Black","Accepted"
"5994",5994,"Not Black","Accepted"
"5995",5995,"Not Black","Accepted"
"5996",5996,"Not Black","Accepted"
"5997",5997,"Not Black","Accepted"
"5998",5998,"Not Black","Accepted"
"5999",5999,"Not Black","Accepted"
"6000",6000,"Not Black","Accepted"
"6001",6001,"Not Black","Accepted"
"6002",6002,"Not Black","Accepted"
"6003",6003,"Not Black","Accepted"
"6004",6004,"Not Black","Accepted"
"6005",6005,"Not Black","Accepted"
"6006",6006,"Not Black","Accepted"
"6007",6007,"Not Black","Accepted"
"6008",6008,"Not Black","Accepted"
"6009",6009,"Not Black","Accepted"
"6010",6010,"Not Black","Accepted"
"6011",6011,"Not Black","Accepted"
"6012",6012,"Not Black","Accepted"
"6013",6013,"Not Black","Accepted"
"6014",6014,"Not Black","Accepted"
"6015",6015,"Not Black","Accepted"
"6016",6016,"Not Black","Accepted"
"6017",6017,"Not Black","Accepted"
"6018",6018,"Not Black","Accepted"
"6019",6019,"Not Black","Accepted"
"6020",6020,"Not Black","Accepted"
"6021",6021,"Not Black","Accepted"
"6022",6022,"Not Black","Accepted"
"6023",6023,"Not Black","Accepted"
"6024",6024,"Not Black","Accepted"
"6025",6025,"Not Black","Accepted"
"6026",6026,"Not Black","Accepted"
"6027",6027,"Not Black","Accepted"
"6028",6028,"Not Black","Accepted"
"6029",6029,"Not Black","Accepted"
"6030",6030,"Not Black","Accepted"
"6031",6031,"Not Black","Accepted"
